Name,Spec
신세계푸드 밀크앤허니 레몬파운드 케이크 620g,케이크/620g/표시기준분량: 100g/열량: 380kcal/탄수화물: 50g/당류: 46g/단백질: 7%/지방: 18g/포화지방: 5g/트랜스지방: 0.5g미만/콜레스테롤: 90mg/나트륨: 270mg
설기명가 우유백설기[60개],설기
신세계푸드 버터 깨찰빵 생지 2.9kg,"2.9kg/특징: 생지/알레르기성분: 대두, 밀, 계란, 우유/표시기준분량: 100g/열량: 310kcal/탄수화물: 43g/당류: 6g/단백질: 1g/지방: 15g/포화지방: 6g/트랜스지방: 0.5g미만/콜레스테롤: 20mg/나트륨: 450mg"
"메밀꽃피는항아리 낭만부부 구워먹는 치즈떡바(치즈,단호박,흑임자)4팩+불난마요소스4팩 세트",떡/인증정보: HACCP/구성: 낭만부부 불난마요소스(30g) 4팩
SPC삼립 거대해진 로켓단 초코롤 500g,빵
에버웰푸드 12인치 페스츄리 생지 10개입 세트,3.25kg/인증정보: HACCP/특징: 생지
모시올 두리담 모시 찰보리 찜떡 70g 40개 총 2.8kg,빵
"르까도드마비 플라워벌룬 미니타르트 16입, 480g, 1박스",빵
SPC삼립 냉동 선식 호밀 식빵 720g,"빵/식빵/720g/알레르기성분: 대두, 밀/저당/표시기준분량: 100g/열량: 246kcal/탄수화물: 47g/당류: 4g/단백질: 13%/지방: 3.3g/포화지방: 1.1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 450mg"
메밀꽃피는항아리 낭만부부 구워먹는 치즈바 단호박 530g,떡/9개입/인증정보: HACCP
에버웰푸드 10인치 페스츄리 생지 10개입 세트,2.25kg/인증정보: HACCP/특징: 생지
이앤시스템 원쿠킹 미니 찰 붕어빵 팥 앙꼬 1kg,"빵/붕어빵/1kg/44개입/인증정보: HACCP/알레르기성분: 대두, 밀, 우유/표시기준분량: 100g/열량: 333kcal/탄수화물: 49g/당류: 19g/단백질: 6g/지방: 13g/포화지방: 2.9g/트랜스지방: 0g/콜레스테롤: 73mg/나트륨: 173mg"
이앤시스템 원쿠킹 미니 찰 붕어빵 슈크림 1kg,"빵/붕어빵/1kg/44개입/인증정보: HACCP/알레르기성분: 대두, 밀, 우유/표시기준분량: 100g/열량: 353kcal/탄수화물: 42g/당류: 15g/단백질: 6g/지방: 18g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 70mg/나트륨: 278mg"
에버웰푸드 11인치 페스츄리 생지 10개입 세트,2.75kg/인증정보: HACCP/특징: 생지
SPC삼립 돌아온 포켓몬 신상만 맛보기 4+4 뮤/피카츄마들렌/피카츄초코볼 피카피카 바나나마들렌4봉_ 냉장 캡틴피카츄초코볼4봉,
대두식품 화과방 생크림찰떡 입 40g,떡
SPC삼립 Bread31 31가지 곡물과씨앗 식빵 420g,빵
미미의밥상 달달하고 고소한 팥이 가득 오메기떡 x입 벌크포장 60g,떡
SPC삼립 포켓몬 신상만 맛보기 뮤/피카츄마들렌/피카츄초코볼,빵
거문도해풍쑥영농조합법인 거문도 해풍쑥떡 생쑥개떡 400g,떡/400g/약10개입/인증정보: HACCP/표시기준분량: 1개/열량: 80.52kcal/탄수화물: 17.36g/당류: 0g/단백질: 1.6g/지방: 0.52g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5%
쿠캣 한 입 만쥬 300G,"호빵,호떡"
SPC삼립 마메이드 소프트 치즈케익 50g,떡
착한떡 호박인절미 /카스테라인절미 100g,떡
SPC삼립 마메이드 소프트 모카케익 50g,떡
코만스 홍대 맛집 마틸다 초코/티라미수/치즈 케이크 10종 골라담기,케이크
SPC삼립 Bread31 31가지 곡물과씨앗 프렌치롤 4봉 고단백/고식이섬유/저당,빵
보리담은 아이스찰보리빵60EA+쑥아이스찰보리빵40EA,케이크
보리담은 찰보리빵 100개 찰보리빵 60개+쑥 찰보리빵 40개,빵
SPC삼립 진한크림치즈 미니 마들렌 120g[8입],"호빵,호떡"
SPC삼립 허쉬 초코 미니 마들렌 120g[8입],"호빵,호떡"
쿠팡 곰곰 다미브레드 바른 통밀식빵 냉동 440g,빵/식빵
신궁전통한과 김규흔 명인 꿀약과 30g,약과/30g/저염/표시기준분량: 30g/탄수화물: 20g/당류: 4g/단백질: 1g/지방: 7g/포화지방: 7%/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg
다인 G 경주빵 아이스 경주빵 38g 50 개입,"식빵,베이글"
조인앤조인 널담 고단백 저당 통밀스콘 3종 4+4 총 8개,빵
대상 청정원 대구식 마늘떡볶이 380g 홈파티 간식 자취 간편식 비상식량 야식,떡
대두식품 백옥앙금 55M_1kg / 앙금플라워 구리볼 만주 흰앙금 1kg 1개 이상품용량 2 _ws,
대두식품 완두배기 / 완두 토핑 떡만들기 2kg,
SPC삼립 간식 빵 허쉬 초코 끼리 진한 크림 치즈 미니 마들렌 8입 120g 2개,빵
신세계푸드 베키아에누보？버터？크로와상？생지 1.485kg[1개],1.485kg/특징: 생지/표시기준분량: 100g/열량: 380kcal/탄수화물: 27g/당류: 8%/단백질: 5g/지방: 28g/포화지방: 100%/트랜스지방: 0.8g/콜레스테롤: 55mg/나트륨: 380mg
아리울떡공방 아리울떡공방 굳지않는 선물세트 깨송편1kgx1개+모듬앙금가래떡1kgx1개+앙금절편선물세트2kgx1개,떡
SPC삼립 408시간 주종발효 크림단팥빵 3개입 240g 1개,
SPC삼립 고구마 보름달 빵 3개입 240g 1개,
쿠팡 곰곰 작은 바게트 4개입 냉동 300g 4개,"식빵,베이글"
라라스윗 저당 생크림롤 80g,
신세계푸드 베키아에누보 냉동생지 2종 크로아상+데니쉬식빵 생지,2.925kg/특징: 생지
SPC삼립 달콤한 애플케익 5봉 빵 봉지빵 간식빵,빵
SPC삼립 달콤한 애플케익 10봉 빵 봉지빵 간식빵,빵
시루에담은꿈 제주떡집 오메기떡 3종 60개입 2.4kg,떡/60개입/인증정보: HACCP/알레르기성분: 밀/냉동보관
(주)홍시궁 홍시궁 홍시찹쌀떡 12구,떡/찹쌀떡/1.2kg/인증정보: HACCP
수예당제과 에또네 초코+치즈쿠키 2입세트 에또네 초코치즈쿠키 2입세트,"호빵,호떡"
참다올 국산 사과잼이 가득한 사과파이 10개입,"호빵,호떡"
명류당 찰보리빵 30g,빵/표시기준분량: 90g/열량: 234kcal/탄수화물: 41g/당류: 11g/단백질: 6g/지방: 5g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 20%/나트륨: 220mg
(주)보리마을 명류당 찰보리빵 28g,"빵/인증정보: HACCP/알레르기성분: 대두, 계란/표시기준분량: 28g/열량: 70kcal/탄수화물: 12.7g/당류: 5.2g/단백질: 1.7g/지방: 1.4g/포화지방: 0.3g/트랜스지방: 0g/콜레스테롤: 4.2mg/나트륨: 83.7mg"
SPC삼립 간식 빵 정통 미니 샌드 80g,빵
라이프컬쳐 꿀이구마 고소한 보리건빵 50g[40봉],한과
전라도청년 단맛줄인 찹쌀 전통 궁중 약과 1box 30개입,떡
라이프컬쳐 꿀이구마 고소한 보리건빵 50g,한과
이마트 삼립 56시간 저온숙식빵 1.2kg,빵
예다손나주공장 창억떡 창억떡 5종,"떡/구성: 통팥찰떡x1개, 모듬찰떡x1개"
신우피앤씨 카네이션 어버이날 컵케이크 6인용 가정의달 만들기 DIY 세트,케이크
롯데웰푸드 롯데 기린 빵 도라야끼팥빵 70g,빵
착한떡 우유로 반죽해 더욱 고소한 순수 우유 백설기 30개,떡
착한떡 영양가득 찰떡 3종세트 총 18개 흑미모듬떡+모듬떡+호박모듬떡,떡
쿠팡 곰곰 클래식 버터롤 540g,
전라도청년 글루텐프리 수제 쌀 소금빵 입 75g,빵
코스트코 신라명과 달콤바삭 크룽지 입 크로아상 375g,
SPC삼립 포켓몬 간식 빵 피카피카 바나나 마들렌 75g,빵
SPC삼립 포켓몬 간식 빵 뮤츠 최종보스 밀크롤 80g,빵
밀양한천 고급 양갱선물세트 대 2박스 영양갱 수제 제주 부모님 어른 할머니간식 감사 명절 설선물,한과
전라도청년 구워먹는 더블 치즈떡 치즈/고구마/옥수수/용암 골라담기 - 240g,떡
전라도청년 쫀득쫀득 찹쌀 쑥인절미 1kg,떡
전라도청년 쫀득쫀득 찹쌀 쑥인절미 2kg,떡
SPC삼립 신상 포켓몬 2종 6개 골라담기 피카피카 바나나 마들렌 뮤츠 밀크롤 간식 빵,빵
전라도청년 남원 수제 찹쌀 김부각 한입부각 선물세트 40g[8봉],
마루쿄 부드럽고 달콤한 밤단팥 도라야끼 5입 6봉,빵
소소락떡방 국내산찹쌀 소소락 쑥개떡 1kg,"떡/20개입/인증정보: HACCP/알레르기성분: 대두, 호두, 아황산류, 그 외"
태양이엔에스 델포유 오븐에 구운 십센치 파운드 5종 혼합,케이크
오복떡본가 3종세트 흑미찰떡10개+영양찰떡10개+구름떡10개,떡
SPC삼립 오티 크래프트 크림치즈볼 110g,"호빵,호떡"
맘스케이크 청주오믈렛 범벅 6가지맛 3박스세트 36개입,빵
착한떡 우유백설기 냉동 900g,떡
SPC삼립 진한 크림치즈 브레드 kiri 부드러운 90g,"호빵,호떡"
떡보의하루 떡편 밥알찰떡 40개 쑥팥/호박영양/흑임자/백년초 선물세트,떡
SPC삼립 얌 YAAM 치즈후레쉬팡 35입 2박스,케이크
태평ch 농소리 장인 약과 50g,"약과/50g/인증정보: HACCP/알레르기성분: 대두, 밀/저염/표시기준분량: 50g/열량: 215kcal/탄수화물: 36.5g/당류: 16g/단백질: 2g/지방: 6.8mg/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 14mg"
태평ch 농소리 장인 약과 1박스,"약과/50g/12개입/인증정보: HACCP/알레르기성분: 대두, 밀/저염/표시기준분량: 50g/열량: 215kcal/탄수화물: 36.5g/당류: 16g/단백질: 2g/지방: 6.8mg/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 14mg"
맛있는가 50년전통 천안명물 호두과자 20입 외 골라담기,빵
착한떡 제주 해풍쑥으로 만든 쑥개떡 1kg,떡
착한떡 고소달큰한 팥앙금 가득 제주 해풍 앙금쑥개떡 1kg,떡
착한떡 고소달큰한 팥앙금 가득 제주 해풍 앙금쑥개떡 2KG,떡
착한떡 제주 해풍쑥으로 만든 쑥개떡 2kg,떡
SPC삼립 주종발효 단팥크림빵 10봉32987855,"호빵,호떡"
전국4대떡집남해중현떡집 쑥떡 쑥인절미 2kg,떡/2kg/원산지: 국산
착한떡 우유로 반죽해 고소한 우유꿀백설기 30개,떡
전라도청년 겉바속쫀 단맛줄인 꾸덕한 청년약과 1Box 30개,
전라도청년 겉바속쫀 단맛줄인 꾸덕한 청년약과 2Box 60개,
떡편 밥알찰떡 4종 45g 60개 세트 쑥팥 30개+흑임자 10개+백년초 10개+호박영양 10개,떡
이든 건조코코넛슬라이스 1kg 1000g,빵
SPC삼립 삼총사빵 3종 각 4봉씩 총 12봉 정통크림빵/정통단팥빵/정통보름달,케이크
떡보의하루 떡편 쑥팥 밥알찰떡 10개 아침식사대용 개별포장떡 간편식,떡
떡보의하루 떡편 호박영양 밥알찰떡 10개 아침식사대용 개별포장떡 간편식,떡
SPC삼립 얌 쫀득버터바 2박스,빵
SPC삼립 돌아온 포켓몬빵 랜덤 10봉 맛보기,"호빵,호떡"
조인앤조인 널담 뚱낭시에 2BOX 총16개입 4cm 크림샌드 휘낭시에,빵
코스트코 피타 브레드 6개입 인도식 화덕빵 6개 100g,
훕훕베이글 통밀 베이글 115g,
쿠팡 곰곰 누들 밀 떡볶이떡 냉장 500g,떡
훕훕베이글 오리지널 베이글 115g,
SPC삼립 얌 YAAM 냉동 바스크치즈케익 2개,케이크
스위트웰 월남쌈 340g-22cm-원형-PP,떡
떡미당 밥알쑥찹쌀떡 600g,떡
SPC삼립 크림빵 60주년 정통크림붓세 6입 2팩,빵
SPC삼립 냉동 마메 소프트 치즈케익 3종 15봉,케이크
SPC삼립 크림빵 60주년 정통크림 미니샌드 8봉,빵
빚은 냉동 우리술떡 3입 2종 2팩 옥수수떡/쑥떡,떡
SPC삼립 1A등급 원유로 만든 냉동 롤케익 2종 2봉 바닐라롤/블루베리롤,케이크
SPC삼립 레디비 냉동 베이글 5입 4봉 골라담기 플레인/어니언/블루베리/대파치즈/할라피뇨,빵
SPC삼립 달콤한 애플케익 90g[10봉],빵
SPC삼립 한아름 땅콩소보루 380g 10입 3봉 총30입,"호빵,호떡"
제니베이커리 4믹스 쿠키 S 320gx2,케이크
SPC삼립 추억의 보름달빵 6봉 골라담기,"호빵,호떡"
SPC삼립 선물용 정통크림빵 8입 2박스,케이크
SPC삼립 대용량 통밀식빵 755g[4봉],"식빵,베이글"
SPC삼립 오븐에구운도넛 2종 10입 2팩,케이크
SPC삼립 주종발효 밤만쥬 23g 100입 1박스,한과
SPC삼립 프리미엄 디저트 미각제빵소 꾸덕버터바파이 플레인 10봉,"호빵,호떡"
SPC삼립 1A등급 원유로 만든 프리미엄 선물용 롤케익 2종 2봉 바닐라롤/블루베리롤,케이크
SPC삼립 대용량 냉동 선식플레인식빵 샌드위치/토스트용 744g[4봉],케이크
SPC삼립 이즈니버터로 고소한 골든버터스틱 6입 4봉,"호빵,호떡"
SPC삼립 프리미엄 디저트 미각제빵소 바닐라카스테라롤 7봉,케이크
SPC삼립 선물용 정통크림빵 8입 1박스,"호빵,호떡"
SPC삼립 정통크림붓세 크리미빵 2곽 240g[6입],빵
SPC삼립 마메소프트치즈케익 20봉,케이크
SPC삼립 2가지 치즈로 더 풍미있 더블 치즈 후레쉬팡 7입 7봉,"호빵,호떡"
SPC삼립 정통빵 정통크림빵/정통단팥빵 6봉,"호빵,호떡"
SPC삼립 냉동 화이트치아바타 샌드위치/파니니 420g[4봉],케이크
SPC삼립 주종발효 밤만쥬 23g 50입 1박스,한과
SPC삼립 정통빵 10봉 골라담기 정통크림빵/정통단팥빵,"호빵,호떡"
SPC삼립 추억의 보름달빵 10봉 골라담기,"호빵,호떡"
SPC삼립 얌 크림단팥빵 12입 1092g,"빵/크림빵/1092g/알레르기성분: 대두, 밀, 우유/실온보관/표시기준분량: 91g/열량: 312kcal/탄수화물: 46g/당류: 19g/단백질: 5g/지방: 12g/포화지방: 6g/트랜스지방: 0g/콜레스테롤: 1mg/나트륨: 210mg"
SPC삼립 408시간 주종발효 봉지빵 10봉 골라담기,"호빵,호떡"
농심 빵부장 초코빵 33932841 55g[16봉],
