Name,Spec
코카콜라 환타 오렌지 215ml,탄산음료/탄산음료/포장형태: 캔
코카콜라 환타 파인애플 1.5L,"탄산음료/탄산음료/포장형태: 페트/
[영양정보]"
코카콜라 휘오 피치워터 500ml,"이온음료/포장형태: 페트, 병/
[영양정보]"
코카콜라음료 글라소 비타민워터 에너지 500ml,"비타민음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 250ml당 열량:44kcal/탄수화물:11g/당류:11g/단백질:0g/지방:0g/포화지방:0g/트랜스지방:0g/콜레스테롤:0mg/나트륨:0mg"
코카콜라음료 글라소 비타민워터 파워씨 500ml,"비타민음료/포장형태: 페트/
[영양정보] 1회 제공량 250ml당 열량:44kcal/탄수화물:11g/당류:11g/단백질:0g/지방:0g/포화지방:0g/트랜스지방:0g/콜레스테롤:0mg/나트륨:0mg"
코카콜라음료 몬스터에너지 355ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량: 168kcal/탄수화물: 44g/당류: 41g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 273mg"
코카콜라음료 몬스터에너지 망고 로코 355ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량: 175kcal"
코카콜라음료 몬스터에너지 울트라 355ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량: 6kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 275mg"
코카콜라음료 몬스터에너지 울트라 바이올렛 473ml,에너지드링크/포장형태: 캔/박스
코카콜라음료 몬스터에너지 울트라 블루 473ml,에너지드링크/포장형태: 캔/박스
코카콜라음료 몬스터에너지 울트라 선라이즈 355ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량:10kcal"
코카콜라음료 몬스터에너지 울트라 선라이즈 473ml,에너지드링크/포장형태: 캔/박스
코카콜라음료 몬스터에너지 울트라 시트라 355ml,"에너지드링크/포장형태: 캔/박스/
[영양정보] 1회 제공량 355ml당 열량: 11kcal/탄수화물: 4g/당류: 0g/단백질: 1g/지방: 0.1g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 275mg"
코카콜라음료 몬스터에너지 울트라 파라다이스 355ml,에너지드링크/포장형태: 캔
코카콜라음료 몬스터에너지 제로 슈거 355ml,에너지드링크/포장형태: 캔/제로칼로리
코카콜라음료 몬스터에너지 파이프라인 펀치 355ml,에너지드링크/포장형태: 캔
코카콜라음료 울트라 355ml 40개입,에너지드링크/강장/에너지드링크
코카콜라음료 캐나다 드라이 진저에일 250ml,탄산음료/탄산음료/포장형태: 캔
코카콜라음료 코카콜라 제로 500ml,탄산음료/탄산음료/포장형태: 페트/제로칼로리
코카콜라음료 코카콜라 토레타 340ml x 24캔 x2박스,이온음료
코카콜라음료 토레타 라벨프리 340ml,"이온음료/포장형태: 페트/무라벨/박스/
[영양정보] 1회 제공량 340ml당 열량: 58kcal/탄수화물: 14g/당류: 14g/단백질: 0.5g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 198mg"
코카콜라음료 토레타 아쿠아리우스 1.5L,"이온음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 200ml당 열량: 32kcal/탄수화물: 8g/당류: 8g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 107mg"
코카콜라음료 토레타 아쿠아리우스 240ml,"이온음료/포장형태: 캔/
[영양정보] 1회 제공량 240ml당 열량: 40kcal/탄수화물: 10g/당류: 10g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 129mg"
코카콜라음료 토레타 아쿠아리우스 340ml,"이온음료/포장형태: 캔/
[영양정보] 1회 제공량 340ml당 열량: 58kcal/탄수화물: 14g/당류: 14g/단백질: 0.5g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 183mg"
코카콜라음료 토레타 아쿠아리우스 500ml,"이온음료/포장형태: 페트/
[영양정보] 1회 제공량 250ml당 열량: 40kcal/탄수화물: 10g/당류: 10g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 134mg"
코카콜라음료 토레타 아쿠아리우스 900ml,이온음료/포장형태: 페트/박스
코카콜라음료 파워에이드 마운틴 블라스트 1.5L,"이온음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 200ml당 열량: 24kcal/탄수화물: 6g/당류: 5g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 106mg"
코카콜라음료 파워에이드 마운틴 블라스트 240ml,"이온음료/포장형태: 캔/
[영양정보] 1회 제공량 240ml당 열량: 28kcal/탄수화물: 7g/당류: 6g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 127mg"
코카콜라음료 파워에이드 마운틴 블라스트 340ml,"이온음료/포장형태: 캔/
[영양정보] 1회 제공량 340ml당 열량: 36kcal"
코카콜라음료 파워에이드 마운틴 블라스트 355ml,"이온음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 355ml당 열량: 56kcal/탄수화물: 14g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 189mg"
코카콜라음료 파워에이드 마운틴 블라스트 355ml (페트),"이온음료/포장형태: 페트/
[영양정보] 1회 제공량 355ml당 열량: 44kcal/탄수화물: 11g/당류: 10g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 188mg"
코카콜라음료 파워에이드 마운틴 블라스트 520ml,"이온음료/포장형태: 페트/
[영양정보] 1회 제공량 260ml당 열량: 32kcal/탄수화물: 8g/당류: 7g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 138mg"
코카콜라음료 파워에이드 마운틴 블라스트 600ml,"이온음료/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 32kcal/탄수화물: 8g/당류: 8g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 106mg"
코카콜라음료 파워에이드 마운틴 블라스트 900ml,"이온음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 10kcal/탄수화물: 2.5g/당류: 2.5g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 53mg"
코카콜라음료 파워에이드 메가볼츠 1.5L,"이온음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 12kcal/탄수화물: 3g/당류: 3g/단백질: 0g/지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 54mg/비타민B6: 0.12mg"
코카콜라음료 파워에이드 메가볼츠 600ml,"이온음료/포장형태: 페트/
[영양정보] 1회 제공량 600ml당 열량: 64kcal/나트륨: 321mg/탄수화물: 16g/당류: 16g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 0g"
코카콜라음료 파워에이드 제로 1.5L,"이온음료/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1kcal"
코카콜라음료 파워에이드 제로 600ml,"이온음료/포장형태: 페트/제로칼로리/박스/
[영양정보] 총 내용량 600ml당 열량: 4kcal"
코카콜라음료 파워에이드 퍼플 스톰 600ml,"이온음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 600ml당 열량: 64kcal/탄수화물: 16g/당류: 16g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 317mg"
코카콜라음료외 코카콜라 190ml x 30개 + 칠성사이다 190ml + 30개,탄산음료/탄산음료/포장형태: 캔
큐원 상쾌환 부스터 100ml,"숙취해소음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 50kcal/탄수화물: 12g/당류: 12g/단백질: 0.4g/지방: 0.2g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 6mg"
큐원 상쾌환 부스터 제로 100ml,"숙취해소음료/포장형태: 병/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal"
팔도 쿠퍼스헛개차 175ml x 90개,숙취해소음료/차음료
펩시코 펩시 콜라 다이어트 355ml,"탄산음료/탄산음료/포장형태: 캔/
[영양정보]"
포카리스웨트 1.5L,"이온음료/포장형태: 페트/
[영양정보]"
포카리스웨트 240ml,이온음료/포장형태: 캔/240ml
포카리스웨트 245ml,"이온음료/포장형태: 캔/
[영양정보]"
포카리스웨트 245ml x 30캔 이온음료,이온음료
포카리스웨트 500ml,이온음료/포장형태: 페트/500ml
포카리스웨트 620ml,이온음료/포장형태: 페트
포카리스웨트 900ml,이온음료/포장형태: 페트/900ml
포카리스웨트 미니페트 340ml,이온음료/포장형태: 페트/340ml
포카리스웨트 분말 74g,이온음료/74g
푸드나무 에너지 드링크 타브카 오리지널 355ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량: 10kcal/탄수화물: 1g/당류: 0g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
퓨어플러스 마시는 비타씨 비타씨 100ml 100병,비타민음료/포장형태: 병
퓨어플러스 비타씨 100ml,"강장음료/포장형태: 병/박스/
[영양정보] 1회 제공량 100ml당 열량: 27kcal/탄수화물: 7g/당류: 6g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/비타민C: 100mg"
하이트진로 진로 토닉워터 250ml,탄산음료/탄산음료/포장형태: 캔
하이트진로 진로 토닉워터 300ml,"탄산음료/탄산음료/포장형태: 페트/
[영양정보]"
하이트진로음료 토닉워터 진저에일 제로 300ml,탄산음료/탄산음료/포장형태: 페트/제로칼로리
한국씨엔에스팜 리얼그램 화이링 워터 10T,"이온음료/포장형태: 스틱/총량: 10T/
[영양정보] 1회 제공량 8g당 열량: 30kcal/탄수화물: 8g/당류: 6g/단백질: 0.5g미만/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 430mg"
한국쥬맥스 빅포드 에스프리 라즈베리 탄산음료 300ml,탄산음료/탄산음료/포장형태: 병
한국쥬맥스 빅포드 에스프리 레몬라임 탄산음료 300ml,탄산음료/탄산음료/포장형태: 병
한국쥬맥스 빅포드 에스프리 블루베리 탄산음료 300ml,탄산음료/탄산음료/포장형태: 병
한국쥬맥스 빅포드 에스프리 오렌지 탄산음료 300ml,탄산음료/탄산음료/포장형태: 병
한독 레디큐 숙취해소 음료 120ml x50개,이온음료
한미약품 에너지골드 카페인 생기엔 활력진 세트,"강장음료/포장형태: 병/선물세트/구성: 에너지골드 카페인, 생기엔 활력진"
한미약품 프리미엄 레시피 150ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 150ml당 열량: 80kcal/탄수화물: 20g/당류: 19g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg"
한미약품 프리미엄레시피 175ml,"에너지드링크/포장형태: 캔/
[영양정보] 1회 제공량 175ml당 열량: 90kcal"
한미헬스케어 헛개칸 100ml,"숙취해소음료/포장형태: 병/
[영양정보] 1회 제공량 100ml당 열량: 52kcal/탄수화물: 13g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg"
해태htb 영진 구론산 바몬드 오리지날액 150ml,강장음료/포장형태: 병/박스
해태htb 영진 구론산 스파클링 오리지날 150ml,강장음료/포장형태: 병/박스
해태제과 갈배 사이다 355ml,"탄산음료/탄산음료/포장형태: 캔/
[영양정보]"
해태제과 써니텐 블라스트 파인애플 1.5L,탄산음료/탄산음료/포장형태: 페트
해태제과 써니텐 포도 250ml,탄산음료/탄산음료/포장형태: 페트
해태제과 영진 구론산 바몬드 스파클링 150ml,강장음료/포장형태: 병
현대약품 미에로 헬씨 올리고 100ml,"식이섬유음료/이온음료/포장형태: 병/
[영양정보]"
현대약품 미에로 헬씨 올리고 200ml,식이섬유음료/포장형태: 병
현대약품 미에로 헬씨올리고 100ml,"섬유음료/포장형태: 병/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 11g/당류: 11g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
현대약품 미에로 화이바 1.2L,"섬유음료/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 80kcal/탄수화물: 20g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg/식이섬유: 5g"
현대약품 미에로 화이바 100ml,"섬유음료/포장형태: 병/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 10g/당류: 7g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg"
현대약품 미에로 화이바 210ml,"섬유음료/포장형태: 병/
[영양정보] 1회 제공량 210ml당 열량: 70kcal/탄수화물: 20g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 45mg"
현대약품 미에로 화이바 350ml,"섬유음료/포장형태: 페트/
[영양정보] 1회 제공량 350ml당 열량: 20kcal/탄수화물: 12g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 45mg"
현대약품 미에로화이바 1.2L,식이섬유음료/포장형태: 페트
현대약품 미에로화이바 210ml 20개,섬유음료
현대약품 미에로화이바 350ml,식이섬유음료/포장형태: 페트
현대약품 미에로화이바 스파클링 제로 250ml,비타민음료/포장형태: 캔
현대약품 미에로화이바 스파클링 제로 350ml,식이섬유음료/포장형태: 페트/제로칼로리
현대약품 비타업 100ml,"비타민음료/포장형태: 병/박스/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 11g/당류: 9g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 150mg"
현대약품 헬씨올리고 200ml 40병,비타민음료
화이브미니 100ml,비타민음료/포장형태: 병/100ml
