Name,Spec
매일유업 매일 바이오 그릭요거트 to go 허니 120g,짜먹는 요구르트/120g
매일유업 매일 바이오 드링크 딸기 250ml,"마시는 요구르트/포장형태: 페트, 팩"
매일유업 매일 바이오 드링킹 블루베리 250MLX10개/요쿠르트 유,"마시는 요구르트/포장형태: 페트, 팩"
매일유업 매일 바이오 알로에 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 70kcal/탄수화물: 12g/당류: 11g/단백질: 3g/지방: 1g/포화지방: 0.5g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 40mg/칼슘: 85mg/아연: 1.3g"
매일유업 매일 바이오 토핑 첵스초코 122g,마시는 요구르트/떠먹는 요구르트/포장형태: 페트
매일유업 매일 바이오 플레인 900g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 75kcal/나트륨: 70mg/탄수화물: 5g/당류: 4g/지방: 3.9g/트랜스지방: 0g/포화지방: 2.6g/콜레스테롤: 15mg/단백질: 4.5g/칼슘: 120mg"
매일유업 바이오 그릭 요거트 달콤한 플레인 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 90kcal"
매일유업 바이오 그릭 요거트 오리지널 플레인 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 115kcal/탄수화물: 3g/당류: 3g/단백질: 5g/지방: 9g/포화지방: 6g/트랜스지방: 0.5g미만/콜레스테롤: 30mg/나트륨: 45mg/칼슘: 110mg"
매일유업 바이오 그릭 요거트 플레인 800g,떠먹는 요구르트
매일유업 바이오 그릭요거트 베리믹스 80g,떠먹는 요구르트/포장형태: 컵
매일유업 바이오 그릭요거트 허니&밤 150g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 150g당 열량: 145kcal"
매일유업 바이오 그릭요거트 후르츠 베리믹스 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 135kcal/탄수화물: 8g/당류: 7g/단백질: 5g/지방: 9g/포화지방: 6g/트랜스지방: 0.5g미만/콜레스테롤: 30mg/나트륨: 45mg/칼슘: 90mg"
매일유업 바이오 드링킹요거트 딸기 750ml,마시는 요구르트/포장형태: 팩
매일유업 바이오 드링킹요거트 블루베리 250ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 80kcal/탄수화물: 12g/당류: 11g/단백질: 3g/지방: 2.1g/포화지방: 1.4g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 65mg/칼슘: 110mg"
매일유업 바이오 드링킹요거트 블루베리 750ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 750ml당 열량: 600kcal"
