Name,Spec,ImageURL
마즈이클립스 블랙커런트향,사탕/무지방/무당/무염/표시기준분량: 35g/열량: 85kcal/탄수화물: 34g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마즈이클립스 블랙커런트향.jpg
알프레드리터 리터스포트 리터스포트 초코큐브,초콜릿/구성: 리터 딸기 요거트 큐브 8g x 15개+리터 블랙커런트 요거트큐브 8g x 15개+리터 요거트 큐브 8g x 16개+리터 초콜릿무스 큐브 8g x 15개+리터 초코 크리스피 큐브 8g x 15개,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\알프레드리터 리터스포트 리터스포트 초코큐브.jpg
스낵24 사무실 꽝꽝 탕비실용 대용량 박스과자세트과자,과자/초콜릿/디저트/사탕/젤리/젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\스낵24 사무실 꽝꽝 탕비실용 대용량 박스과자세트과자.jpg
롯데웰푸드 후라보노,껌,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 후라보노.jpg
네슬레 킷캣 녹차입,초코바,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\네슬레 킷캣 녹차입.jpg
캠프파이어 마시멜로우,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\캠프파이어 마시멜로우.jpg
몽스 프로폴리스 캔디,"사탕/280g/저지방/저염/
[영양정보] 표시기준분량: 100g/열량: 400kcal/탄수화물: 98g/당류: 78g/단백질: 0g/지방: 0.6g/포화지방: 0.4g/트랜스지방: 0g/콜레스테롤: 0g/나트륨: 10mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몽스 프로폴리스 캔디.jpg
젤리벨리 해리포터 젤리빈,젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\젤리벨리 해리포터 젤리빈.jpg
롯데웰푸드 청포도캔디,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 청포도캔디.jpg
두바이 스타일 초콜릿,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\두바이 스타일 초콜릿.jpg
