Name,Spec,ImageURL
동서식품 동서 엄마 순 보리차,보리차/티백형/총량: 30T/원산지: 국내산/1T당: 8g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동서식품 동서 엄마 순 보리차.jpg
동서식품 동서 옥수수차,옥수수차/티백형/총량: 120T/원산지: 외국산/1T당: 10g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동서식품 동서 옥수수차.jpg
송원식품 우리차 천마담은 호두 아몬드 율무차,율무차/스틱형/총량: 120T/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\송원식품 우리차 천마담은 호두 아몬드 율무차.jpg
다농원 메밀차,메밀차/티백형/총량: 100T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\다농원 메밀차.jpg
크라스탄 유기농 오르조,기타 차/스틱형/총량: 10T/원산지: 외국산/1T당: 3.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\크라스탄 유기농 오르조.jpg
쌍계명차 김동곤 명인이 만든 결명자차,결명자차/티백형/총량: 40T/원산지: 국내산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\쌍계명차 김동곤 명인이 만든 결명자차.jpg
담터 담터 호두 아몬드 마 밤 율무차,곡물/한방차,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\담터 담터 호두 아몬드 마 밤 율무차.jpg
티젠 옥수수수염차,옥수수차/티백형/총량: 200T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\티젠 옥수수수염차.jpg
이레에프에스 호두 아몬드 율무차,율무차/스틱형/총량: 50T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\이레에프에스 호두 아몬드 율무차.jpg
동서식품 동서 자색 옥수수차,옥수수차/티백형/총량: 80T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동서식품 동서 자색 옥수수차.jpg
대호식품 대호푸드시스템 대호 오곡율무차자판기용믹스 율무차 유자차,리필형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\대호식품 대호푸드시스템 대호 오곡율무차자판기용믹스 율무차 유자차.jpg
