Name,Spec
논산딸기랜드 아름뜰 맷돌로 갈아만든 100% 국산콩 찐콩물,"두유/포장형태: 파우치/특징: 국산콩/
[영양정보] 1회 제공량 190ml당 열량: 81kcal/탄수화물: 4g/당류: 1g/단백질: 7g/지방: 3.7g/포화지방: 0.4g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 204mg"
논산딸기랜드 아름뜰 맷돌로 갈아만든 국산 검은콩 15곡 두유,포장형태: 파우치/180ml
논산딸기랜드 아름뜰 맷돌로 갈아만든 국산 검은콩 검정깨 두유,"포장형태: 파우치/당류: 8g/
[영양정보]"
논산딸기랜드 아름뜰 맷돌로 갈아만든 국산 검은콩 검정깨두유,
논산딸기랜드 아름뜰 맷돌로 갈아만든 국산 서리태 고칼슘 두유,검은콩두유/식물성음료
논산딸기랜드 아름뜰 맷돌로갈아만든검은콩두유,
농협 100% 국산콩 통째로 검은콩두유,포장형태: 팩/190ml
농협 국산콩100 두유 검은콩입,
농협 국산콩100 두유 고칼슘입,
농협 농협 국산콩100 고칼슘검은콩 두유총 고칼슘+검은콩,
농협식품 100% 국산콩 통째로 검은콩 17곡 두유,"포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 115kcal/탄수화물: 14g/당류: 9g/단백질: 5g/지방: 4.4g/포화지방: 0.3g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg"
농협식품 100% 국산콩 통째로 검은콩 두유,"검은콩두유/포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 115kcal/탄수화물: 11g/당류: 9g/단백질: 4g/지방: 6g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 140mg"
농협식품 100% 국산콩 통째로 고칼슘 두유,"두유/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 115kcal/탄수화물: 11g/당류: 8g/단백질: 4g/지방: 6g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 140mg/칼슘: 200mg"
농협식품 아름찬 국산 발아콩 검은콩 두유,"검은콩두유/포장형태: 팩/특징: 국산콩/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 11g/당류: 8g/단백질: 5g/지방: 7g/포화지방: 0.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 130mg"
다솜 콩앤콩 고칼슘 두유 검은콩,포장형태: 팩/190ml
대상웰라이프 뉴케어 영양한잔 고칼슘 두유,"두유/포장형태: 팩/특징: 전두유, 칼슘함유/
[영양정보] 1회 제공량 150ml당 열량: 90kcal/탄수화물: 9g/당류: 6g/단백질: 3g/지방: 5g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 90mg/식이섬유: 1.35g/칼슘: 180mg"
대상웰라이프 더 진 두유 백태,"두유/포장형태: 팩/특징: 무첨가두유, 국산콩, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 100kcal/탄수화물: 6g/당류: 1g 미만/단백질: 6g/지방: 6g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/칼슘: 200mg"
대학두유 대학약콩 두유,"검은콩두유/포장형태: 파우치/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 70kcal/탄수화물: 5g/당류: 1g/단백질: 6g/지방: 2.7g/포화지방: 0.2g/트랜스지방: 0g/나트륨: 60mg/칼슘: 125mg"
대학두유 대학약콩 카카오,"혼합두유/포장형태: 파우치/특징: 국산콩, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 75kcal/탄수화물: 6g/당류: 1g미만/단백질: 6g/지방: 2.8g/포화지방: 0.76g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 75mg/칼슘: 119mg"
대학약콩허니,"검은콩두유/포장형태: 파우치/특징: 국산콩/
[영양정보] 1회 제공량 190ml당 열량: 85kcal/나트륨: 55mg/탄수화물: 10g/당류: 4g/지방: 2.1g/트랜스지방: 0g/포화지방: 0.4g/콜레스테롤: 0mg/단백질: 6g/칼슘: 105mg"
더플랜잇 XILK 씰크 오트 블렌드,"오트음료/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 100kcal"
동원F&B 덴마크 그린 덴마크 귀리,"오트음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 45kcal/탄수화물: 9g/당류: 5g/단백질: 0.6g/지방: 1g/포화지방: 0.2g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 135mg/칼슘: 230mg"
동원F&B 덴마크 그린 덴마크 아몬드,"아몬드음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 45kcal/탄수화물: 3g/당류: 2g/단백질: 1g/지방: 3.3g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/칼슘: 230mg"
동원F&B 덴마크 동원 그린 아몬드/귀리 2종,
동원F&B 덴마크 산양프로틴 요구르트 베리믹스,마시는 요구르트/포장형태: 페트
동원F&B 소와나무 비피더스 명장,
동원F&B 소와나무 비피더스 명장 베리믹스 무라벨,마시는 요구르트
동원F&B 소와나무 비피더스 명장 사과,마시는 요구르트
동원F&B 소와나무 비피더스 명장 포도,
롯데칠성음료 오트몬드,아몬드음료/포장형태: 팩/190ml
롯데칠성음료 오트몬드 오리지널,포장형태: 팩/190ml
롯데칠성음료 오트몬드 프로틴,아몬드음료/포장형태: 팩/190ml
롯데칠성음료 오트몬드 프로틴 초코,아몬드음료/포장형태: 팩/190ml
롯데푸드 파스퇴르 락토프리 속편한 쾌변 저지방 플레인,
롯데푸드 파스퇴르 바른목장 요구르트,"마시는 요구르트/포장형태: 페트/당류: 10g/
[영양정보]"
롯데푸드 파스퇴르 장액티브 무라벨 요구르트,
마이너피겨스 오트밀크,오트음료/포장형태: 팩
맑은동해 맑은물에 연해주콩 콩물,두유/포장형태: 페트
맑은동해 맑은물에 연해주콩 흑임자 콩물,검은콩혼합두유/포장형태: 페트
