Id,Name,Type,Price,Mall,Timestamp
동서식품 포스트 마시멜로 프루티 페블스 시리얼 1개 311g,537원/10g,16700,1몰,,일반 시리얼
동서식품 포스트 태풍몰+ 콘후레이크 220g,75원/10g,1660,1몰,,일반 시리얼
동서식품 포스트 그래놀라 카카오호두 300g 5개,92원/10g,13820,1몰,,그래놀라 시리얼
켈로그 콘푸로스트 시리얼 1320g 5개,59원/10g,39180,1몰,,일반 시리얼
롯데웰푸드 퀘이커 오트 그래놀라 시리얼 골든넛츠 350g 3개,141원/10g,14850,1몰,,그래놀라 시리얼
씨알푸드 씨알로 뽀로로 오곡 초코로핀 시리얼 520g 1개,94원/10g,4900,1몰,,일반 시리얼
동서식품 포스트 오곡 코코볼바 264g 1개,248원/10g,6550,21몰,,일반 시리얼
동서식품 포스트 오곡코코볼 300g X 5,463원/10g,13900,1몰,,일반 시리얼
씨튼베이커리 초코볼 시리얼 240g 1개,318원/10g,7640,1몰,,일반 시리얼
플라하반 포리지 오트 유기농 1kg,129원/10g,12890,24몰,,일반 시리얼
새니테리엄 위트빅스 바이츠 와일드 베리 그래놀라 시리얼 500g 1개,290원/10g,14480,1몰,,그래놀라 시리얼
"켈로그 시리얼 후르트링 1,200g x 1개 대용량",106원/10g,12770,2몰,,일반 시리얼
플라하반 오버나이트 오트밀 450g 1개,506원/10g,22770,1몰,,오트밀 시리얼
켈로그 콘푸로스트 600g 2개+디스펜서 레드,181원/10g,21750,7몰,,일반 시리얼
동서식품 포스트 코코볼 특대 1kg,69원/10g,6900,7몰,,일반 시리얼
오리온 오 그래놀라 단백질바 미니 192G,208원/10g,3990,7몰,,그래놀라 시리얼
동서식품 포스트 아몬드후레이크 특대 1kg,83원/10g,8330,9몰,,일반 시리얼
동서식품 포스트 그래놀라 카카오호두 300g X 4,469원/10g,14080,1몰,,그래놀라 시리얼
동서식품 포스트 콘푸라이트 300g X 3,507원/10g,15210,1몰,,일반 시리얼
동서식품 포스트 고소한 현미 시리얼 450g 4개,127원/10g,22780,3몰,,일반 시리얼
켈로그 담백한 현미 푸레이크 시리얼 550g 5개,96원/10g,26450,2몰,,일반 시리얼
오리온 오 그래놀라 팝 크린베리아몬드 4개 370g,133원/10g,19660,2몰,,그래놀라 시리얼
켈로그 스페셜K 오리지널 시리얼 480g 4개,101원/10g,19460,1몰,,일반 시리얼
켈로그 콘푸로스트 시리얼 660g 2개,82원/10g,10760,2몰,,일반 시리얼
오리온 오그래놀라 팝 현미아몬드 480g,125원/10g,5990,17몰,,그래놀라 시리얼
켈로그 오곡 첵스초코 스노우초코볼 230g X 2개,185원/10g,8490,4몰,,일반 시리얼
켈로그 허니아몬드 시리얼 550gX2 550g,491원/10g,27000,1몰,,일반 시리얼
"켈로그 콘푸레이크 대용량 1,200g x 4개",72원/10g,34330,5몰,,일반 시리얼
오리온 마켓오 오_그래놀라 POP 현미아몬드 480g X 3개입,362원/10g,17370,1몰,,그래놀라 시리얼
켈로그 컵시리얼 콘푸로스트 첵스초코 아몬드 후루트링 30g,323원/10g,970,6몰,,일반 시리얼
"동서식품 포스트 그래놀라 카카오호두, 300g, 4개",114원/10g,13720,5몰,,그래놀라 시리얼
동서식품 포스트 골든 그래놀라 아몬드 빈 360g 2개,139원/10g,10000,7몰,,그래놀라 시리얼
모던구루 시나몬 앤 베지터블 수제 그래놀라 200g 1개,550원/10g,11000,1몰,,그래놀라 시리얼
동서식품 포스트 오곡 코코볼 정글탐험대 시리얼 550g 3개,160원/10g,26390,1몰,,일반 시리얼
코스트코 커클랜드 켈로그 콘푸로스트 라이트슈거 2.12kg 대용량,90원/10g,19125,6몰,,일반 시리얼
롯데웰푸드 퀘이커 오트 그래놀라 시리얼 골든넛츠 200g x 6,"1,145원/10g",22900,1몰,,그래놀라 시리얼
제너럴밀스 아침 시리얼 8개 콤보 세트 259g,67원/10g,13830,1몰,,일반 시리얼
우리가락 켈로그 아몬드푸레이크 300g,210원/10g,6290,1몰,,일반 시리얼
켈로그 시리얼 오곡 첵스초코 스노우초코볼 420g x 3개,147원/10g,18540,2몰,,일반 시리얼
오트랄라 오트크런치 640g 160x4 -어니언맛,300원/10g,19200,1몰,,일반 시리얼
동서식품 포스트 그래놀라 블루베리 310g X 4,"1,621원/10g",50260,1몰,,그래놀라 시리얼
켈로그 첵스초코 마쉬멜로우 400g 3개,135원/10g,16150,5몰,,일반 시리얼
제너럴밀스 럭키 참 오트 시리얼 매지컬 유니콘 마시멜로 297g 1개,223원/10g,6620,2몰,,일반 시리얼
동서식품 포스트 오트밀 오리지날 시리얼 6p 180g 1개,235원/10g,4230,2몰,,오트밀 시리얼
플라하반 아이리쉬 포리지 오트밀 시리얼 500g 3개,146원/10g,21900,2몰,,오트밀 시리얼
동서식품 포스트 그래놀라 크랜베리 아몬드 570g X 3,292원/10g,16630,3몰,,그래놀라 시리얼
켈로그 콘푸로스트 1500g 시리얼 대용량 식자재 업소용 첵스,77원/10g,11490,3몰,,일반 시리얼
Millville 코코아 땅콩버터 퍼프콘 시리얼 368g 3개,366원/10g,40400,1몰,,일반 시리얼
Malt O Meal 오트 블렌더 허니 시리얼 510g 2개,332원/10g,33900,1몰,,일반 시리얼
Kashi 카시 시나몬 아침 시리얼 462g 2박스,"1,339원/10g",61845,4몰,,일반 시리얼
제너럴밀스 제너럴밀스 라이스 책스 시리얼 340g 4팩,"1,506원/10g",51200,2몰,,일반 시리얼
켈로그 켈로그 크레이브 초콜릿 시리얼 Krave 323g 3팩,"1,931원/10g",62370,5몰,,일반 시리얼
Reeses 리세스 피넛버터 초콜릿 퍼프 시리얼 326g 4팩,"1,509원/10g",49200,1몰,,일반 시리얼
위타빅스 Weetabix 위트빅스 홀그레인 시리얼 비스킷 396g 2팩,"1,134원/10g",44900,3몰,,일반 시리얼
위타빅스 미니 초콜릿 칩 시리얼 600g 2팩,766원/10g,45940,7몰,,일반 시리얼
동서식품 포스트 A G _ 그래놀라 카카오호두 300g 시리얼 간편식 JH57775F + SE,115원/10g,3450,43몰,,그래놀라 시리얼
동서식품 포스트 고소한 아몬드 후레이크 시리얼 300g 5개,490원/10g,14700,3몰,,일반 시리얼/과자/초콜릿/디저트/시리얼/에너지바/시리얼
에린베이커스 그래놀라 시리얼 피넛 버터 340g,455원/10g,15480,2몰,,그래놀라 시리얼
쿠팡 곰곰 콘 플레이크 오리지널 1.2kg 1개,65원/10g,7760,2몰,,일반 시리얼
"켈로그 시리얼 콘푸로스트 1,320g x 1개 대용량",93원/10g,12250,4몰,,일반 시리얼
켈로그 콘푸로스트 600g,11개,44050,1몰,667원/100g,"일반 시리얼/
[영양정보] 1회 제공량 30g당 열량: 116kcal/탄수화물: 26.7g/당류: 9.5g/단백질: 1.5g/지방: 0.4g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 135mg"
코리원 이든타운 압착귀리 오트밀 1kg 귀리 코코넛,58원/10g,5830,1몰,,오트밀 시리얼
퀘이커 퀘이커 3가지맛 구성 오트밀 시리얼 52입 2230g,237원/10g,52870,1몰,,오트밀 시리얼
보라티알 조단스 네추럴 뮤즐리 1kg 2개,103원/10g,20530,11몰,,뮤즐리 시리얼
농심 켈로그 아몬드 푸레이크 600G,153원/10g,9190,2몰,,일반 시리얼
동서식품 포스트 콘푸라이트1 3슈거라이트 시리얼 530g 3개,89원/10g,14100,1몰,,일반 시리얼
켈로그 리얼 그래놀라 오리지널 시리얼 400g 4개,113원/10g,18050,5몰,,그래놀라 시리얼
켈로그 오곡 첵스초코 340g x4개,"6,147원/100g",20900,1몰,,일반 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
켈로그 블루베리 아몬드 그래놀라 450g x4개,"4,909원/100g",22090,9몰,,그래놀라 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
켈로그 고소한 오곡 푸레이크 570g 2개,"1,140원/100g",13000,6몰,,일반 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
산과들에 원데이 그래놀라 오리지널 20g,50개,19330,1몰,193원/10g,"그래놀라 시리얼/20g/알레르기성분: 대두, 우유/표시기준분량: 20g/열량: 90kcal/탄수화물: 15g/당류: 5g/단백질: 2g/지방: 2.5g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 0%/나트륨: 30mg"
롯데웰푸드 퀘이커 오트 그래놀라 시리얼 골든넛츠 350g 6개,"1,200원/100g",25210,3몰,,그래놀라 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
오리온 오 그래놀라 유산균바 15p 35g,25개,18500,2몰,,그래놀라 시리얼
롯데 웰빙 씨리얼 초코 42g,16개,25270,4몰,,일반 시리얼
오리온 오그래놀라 단백질바 리얼초콜릿맛 대략입 540g,44개,10970,3몰,,그래놀라 시리얼
켈로그 켈로그 켈로그 후루트링 530g x3개,"2,989원/100g",15840,20몰,,일반 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
켈로그 통곡물 현미 330g,"2,027원/100g",6690,3몰,,일반 시리얼/표시기준분량: [영양정보]/열량: [영양정보]
