Name,Spec,ImageURL
FAVA BIBITE 니아스카 감귤에이드 탄산,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 250ml당 열량: 84kcal",
FAVA BIBITE 니아스카 페스티보 탄산,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 250ml당 열량: 140kcal",
FAVA BIBITE 마카리오 토니카,탄산음료/그외 음료/포장형태: 병,
FAVA BIBITE 마카리오 아란차타로싸,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 275ml당 열량: 143kcal",
롯데칠성음료 탐스 제로 복숭아 패션후르츠향,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 8kcal",
오벨로 콜라이트 콜라 제로 오리지널,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\오벨로 콜라이트 콜라 제로 오리지널 355ml.jpg
오벨로 콜라이트 제로 그레이프팝,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\오벨로 콜라이트 제로 그레이프팝 355ml.jpg
오벨로 콜라이트 제로 피치버블,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\오벨로 콜라이트 제로 피치버블 355ml.jpg
오벨로 콜라이트 콜라 제로 라임터치,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\오벨로 콜라이트 콜라 제로 라임터치 355ml.jpg
코카콜라음료 환타 제로 파인애플향,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\코카콜라음료 환타 제로 파인애플향 355ml.jpg
쟈뎅 새콤달콤 스파클링 포도 제로,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 5kcal",
농심 웰치 제로 그레이프,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 11g/당류: 0g/단백질: 0g/지방: 0.8g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg/알룰로오스: 11g",
인테이크 슈가로로 클리어 콜라,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal",
롯데칠성음료 밀키스 제로,"탄산음료/밀크소다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 16kcal",
롯데칠성음료 탐스 제로 청포도 석류향,탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/1회 제공량 355ml당 열량: 8kcal,
롯데칠성음료 펩시콜라,"탄산음료/콜라/포장형태: 페트/박스/
[영양정보] 1회 제공량 200ml당 열량: 90kcal/탄수화물: 22g/당류: 22g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg",
일화 맥콜 제로,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 100ml당 열량: 3kcal",
동원F&B 쿨피스톡 파인애플맛 제로,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 8kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 65mg",
동원F&B 쿨피스톡 복숭아맛 제로,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 8kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 85mg",
코카콜라음료 환타 제로 포도향,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg",
이그니스 클룹 제로소다 복숭아,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 16g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg/에리스리톨: 15g",
이그니스 클룹 제로소다 파인애플,탄산음료/환타·웰치스/포장형태: 캔/제로칼로리,
이그니스 클룹 제로소다 포도,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 16g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 15g",
조인앤조인 널담 제로 스파클링 캐모마일피치,탄산음료/그외 음료/포장형태: 페트/제로칼로리/1회 제공량 350ml당 열량: 0kcal/탄수화물: 11g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg,
오션스프레이 스파클링 피치,탄산음료/환타·웰치스/포장형태: 캔,
오션스프레이 스파클링 애플,과일탄산음료/환타·웰치스/포장형태: 캔,
하이트진로 진로 토닉워터 깔라만시,탄산음료/그외 음료/포장형태: 페트/300ml,
동아오츠카 나랑드 사이다 제로 그린애플,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 75mg/알룰로오스: 0.73g",
웅진식품 티즐 스파클링 제로 피치우롱티,탄산음료/환타·웰치스/포장형태: 캔/제로칼로리,
동아오츠카 나랑드 사이다 제로 파인애플,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/알룰로오스: 1.9g",
코카콜라음료 코카콜라 라벨프리,"탄산음료/콜라/무라벨/박스/
[영양정보] 1회 제공량 370ml당 열량: 160kcal/탄수화물: 40g/당류: 40g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 11mg",
동아오츠카 데미소다 레드애플,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 140kcal/탄수화물: 35g/당류: 32g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 65mg",
동아오츠카 데미소다 망고,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 155kcal/탄수화물: 38g/당류: 36g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg",
코카콜라음료 닥터페퍼 제로,"탄산음료/그외 음료/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg",
