2024-10-17 13:22:40
29609480,해태제과 자유시간 36g 12개+마즈 트윅스top 21g x10개,,15890,1몰,,초코바
29139470,동서식품 포스트 오곡코코볼바+콘푸라이트바,,5990,6몰,,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
14430611,빙그레 건강tft 더 단백 크런치바 초코 9개입 360g,1,13780,10몰,1개,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 185kcal/나트륨 : 200mg/탄수화물: 15g/당류: 7g/지방: 7g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 0mg/단백질 : 15g"
16518122,빙그레 건강tft 더 단백 크런치바 초코 9개입 360g,2개,26080,11몰,362원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 185kcal/나트륨 : 200mg/탄수화물: 15g/당류: 7g/지방: 7g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 0mg/단백질 : 15g"
14431325,빙그레 건강tft 더 단백 크런치바 초코 9개입 360g,2,37090,2몰,3개,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 185kcal/나트륨 : 200mg/탄수화물: 15g/당류: 7g/지방: 7g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 0mg/단백질 : 15g"
16518149,빙그레 건강tft 더 단백 크런치바 초코 9개입 360g,4개,48870,9몰,339원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 185kcal/나트륨 : 200mg/탄수화물: 15g/당류: 7g/지방: 7g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 0mg/단백질 : 15g"
16518161,빙그레 건강tft 더 단백 크런치바 초코 9개입 360g,8개,94190,3몰,327원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 185kcal/나트륨 : 200mg/탄수화물: 15g/당류: 7g/지방: 7g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 0mg/단백질 : 15g"
29110232,길림양행 HBAF 아몬드 120g 3봉 세트 허니버터 마늘빵 군옥수수,"1,075원/10g",12900,1몰,,에너지바
32060519,롯데웰푸드 크런키 초코바 30g,1개,600,50몰,200원/10g,초코바/30g
16847537,켈로그 에너지바K 다크초코 씨솔트 12개입 360g,1,14500,1몰,1개,에너지바/사무실간식(소포장)
16848101,켈로그 에너지바K 다크초코 씨솔트 12개입 360g,2,66500,1몰,3개,에너지바/사무실간식(소포장)
16847228,켈로그 에너지바K 다크초코 씨솔트 4개입 120g,1개,5880,3몰,490원/10g,에너지바/사무실간식(소포장)
14146643,켈로그 레드베리 에너지바 12개입 300g,1개,7620,5몰,254원/10g,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 25g당 열량: 103kcal/나트륨 : 39mg/탄수화물: 19.1g/당류: 10.5g/지방: 2.1g/트랜스지방: 0g/포화지방: 1.6g/콜레스테롤: 0mg/단백질 : 2g"
14117915,켈로그 크런치넛 에너지바 4개입 120g,1개,4680,2몰,390원/10g,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 30g당 열량: 155kcal/나트륨 : 82mg/탄수화물: 16.2g/당류: 7.7g/지방: 8.6g/트랜스지방: 0g/포화지방: 2.3g/콜레스테롤: 0mg/단백질 : 3.2g"
42896261,델타코리아 닥터유 에너지바 호두 4개입 160g,1,33510,6몰,10개,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
62532092,델타코리아 닥터유 에너지바 호두 4개입 160g,2,2880,1몰,1개,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
13955771,오리온 닥터유 에너지바 호두 40g,1,780,16몰,1개,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
15336614,오리온 닥터유 에너지바 호두 40g,10개,14919,7몰,373원/10g,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
13955849,오리온 닥터유 에너지바 호두 40g,15개,10800,11몰,180원/10g,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
20181971,오리온 닥터유 에너지바 호두 40g,16개,19400,2몰,303원/10g,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
20182832,오리온 닥터유 에너지바 호두 40g,30개,25200,2몰,210원/10g,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
13955891,오리온 닥터유 에너지바 호두 40g,2,63160,3몰,60개,"에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
29087456,오리온 닥터유 에너지바 호두 40g,72개,58860,5몰,"14,715원/10g","에너지바/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
15336725,오리온 닥터유 에너지바 호두 미니 200g,3개,15160,1몰,253원/10g,"에너지바/
[영양정보] 1회 제공량 100g당 열량: 213kcal/나트륨 : 180mg/탄수화물: 49g/당류: 22g/지방: 33g/트랜스지방: 0.5g미만/포화지방: 7g/콜레스테롤: 0mg/단백질 : 11g"
13955648,오리온 닥터유 에너지바 호두 4개입 160g,1,3990,1몰,1개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
14274506,오리온 닥터유 에너지바 호두 4개입 160g,2,33210,1몰,6개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 213kcal/나트륨 : 70mg/탄수화물: 20g/당류: 9g/지방: 13g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 0mg/단백질 : 4g"
33468374,델타코리아 닥터유 에너지바 호두 40g,2,4950,17몰,6개,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
64234967,델타코리아 닥터유 에너지바 호두 40g,4개,3580,13몰,224원/10g,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
68487245,델타코리아 닥터유 에너지바 호두 40g,20개,20200,4몰,253원/10g,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
52061429,델타코리아 닥터유 에너지바 호두 40g,28개,23270,10몰,208원/10g,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
68487437,델타코리아 닥터유 에너지바 호두 40g,32개,28800,3몰,225원/10g,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
68487569,델타코리아 닥터유 에너지바 호두 40g,1,33120,19몰,45개,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
55037804,델타코리아 닥터유 에너지바 호두 미니 200g,1개,6050,3몰,303원/10g,"에너지바/200g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/표시기준분량: 100g/열량: 537kcal/탄수화물: 49g/당류: 22g/단백질: 11g/지방: 33g/포화지방: 7g/트랜스지방: 0.5g미만/콜레스테롤: 0mg/나트륨: 180mg"
13801937,롯데웰푸드 크런키 더블크런치바 쿠키앤크림 33g,1개,910,5몰,276원/10g,초코바
13801991,롯데웰푸드 크런키 더블크런치바 쿠키앤크림 33g,10개,8900,3몰,270원/10g,초코바
13801997,롯데웰푸드 크런키 더블크런치바 쿠키앤크림 33g,1,16470,6몰,15개,초코바
13801967,롯데웰푸드 크런키 더블크런치바 쿠키앤크림 33g,2,15110,6몰,20개,초코바
13801973,롯데웰푸드 크런키 더블크런치바 쿠키앤크림 33g,60개,54230,1몰,274원/10g,초코바
29112260,오리온 에너지바미니호두M 200g x 3개,240원/10g,14410,8몰,,에너지바
13793066,해태제과 자유시간 미니 510g,1,7900,9몰,1개,초코바
13793111,해태제과 자유시간 미니 510g,2,23890,2몰,2개,초코바
28213937,해태제과 자유시간 미니 510g,5개,81000,1몰,318원/10g,초코바
28213958,해태제과 자유시간 미니 510g,6개,97200,1몰,318원/10g,초코바
13783910,초코무초 10개입 270g,1,2410,11몰,1개,초코바
13897130,초코무초 10개입 270g,2개,7310,4몰,135원/10g,초코바
13897145,초코무초 10개입 270g,3개,10860,24몰,134원/10g,초코바
13897154,초코무초 10개입 270g,5개,16290,6몰,121원/10g,초코바
13897166,초코무초 10개입 270g,2,28900,1몰,10개,초코바
13790849,네이쳐밸리 프로틴바 30개입 1.2kg,1개,16530,53몰,138원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 196kcal/나트륨 : 160mg/탄수화물: 15g/당류: 7g/지방: 12g/트랜스지방: 0g/포화지방: 3.5g/콜레스테롤: 5mg미만/단백질 : 10g"
13783868,초코무초 27g,1개,280,2몰,104원/10g,초코바
13894472,롯데웰푸드 가나 초코바 아몬드 43g,1개,680,29몰,158원/10g,초코바
14106272,롯데웰푸드 가나 초코바 아몬드 43g,7개,5100,6몰,169원/10g,초코바
13894496,롯데웰푸드 가나 초코바 아몬드 43g,1,8130,47몰,12개,초코바
14156975,롯데웰푸드 가나 초코바 아몬드 43g,14개,10300,3몰,171원/10g,초코바
13894502,롯데웰푸드 가나 초코바 아몬드 43g,2,14770,22몰,24개,초코바
13894517,롯데웰푸드 가나 초코바 아몬드 43g,36개,26990,11몰,174원/10g,초코바
13894526,롯데웰푸드 가나 초코바 아몬드 43g,48개,31760,27몰,154원/10g,초코바
14106284,롯데웰푸드 가나 초코바 아몬드 43g,60개,45250,11몰,175원/10g,초코바
13894544,롯데웰푸드 가나 초코바 아몬드 43g,72개,55760,4몰,180원/10g,초코바
13894547,롯데웰푸드 가나 초코바 아몬드 43g,96개,69210,25몰,168원/10g,초코바
66034604,엄마사랑 단백질 영양바 25g,22개,13200,6몰,240원/10g,에너지바/25g/표시기준분량: 25g(1개)/열량: 115kcal/탄수화물: 15g/당류: 9g/단백질: 4g/지방: 4.1g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg
17759879,롯데웰푸드 가나 초코바 땅콩 45g,5개,4340,2몰,193원/10g,초코바
13715363,롯데웰푸드 가나 초코바 땅콩 45g,1,9180,17몰,12개,초코바
13715486,롯데웰푸드 가나 초코바 땅콩 45g,24개,25800,1몰,239원/10g,초코바
13715648,롯데웰푸드 가나 초코바 땅콩 45g,48개,34500,3몰,160원/10g,초코바
13715741,롯데웰푸드 가나 초코바 땅콩 45g,2,65450,17몰,96개,초코바
17759909,롯데웰푸드 가나 초코바 땅콩 45g,10개,10210,4몰,227원/10g,초코바
19279616,롯데웰푸드 가나 초코바 땅콩 45g,20개,17000,4몰,189원/10g,초코바
13715153,미트리 프로틴바 그레인넛츠 20개입 800g,1개,49600,1몰,620원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 170kcal/나트륨: 85mg/탄수화물: 16g/당류: 4g/콜레스테롤: 5mg미만/지방: 5g/포화지방: 0.5g/트랜스지방: 0g/단백질: 15g"
40787798,롯데웰푸드 가나초코바 아몬드 43g,72개,57100,2몰,184원/10g,초코바/43g/표시기준분량: 43g/열량: 205kcal/탄수화물: 24g/당류: 20g/단백질: 4g/지방: 10g/포화지방: 3.8g/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 55mg
62471933,오리온 마켓오 네이처 오 그래놀라 단백질 330g,1개,5800,3몰,"1,758원/100g",에너지바
29108015,롯데 아몬드초코볼 70g 5개,351원/10g,12280,4몰,,초코바
30023654,오리온 닥터유 에너지바 컴팩트 34g,12개,12500,10몰,306원/10g,"에너지바/34g/
[영양정보] 표시기준분량: 34g(1봉지)/열량: 163kcal/탄수화물: 17g/당류: 13g/단백질: 5g/지방: 9g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg"
29035436,마즈(MARS) 트윅스 미니 660g x 2개,141원/10g,18620,2몰,,초코바
29111984,동서식품 포스트 오곡코코볼바 25gx10개,,8600,1몰,,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
63476222,오리온 핫브레이크 미니 31입 448gx3봉 까까팩토리,,25920,4몰,,초코바
29021879,마즈(MARS) 스니커즈 펀사이즈 660g,2개,19850,3몰,150원/10g,초코바
13065962,켈로그 스페셜K 프로틴 밀바 초콜릿 6개입 270g (해외),3개,60900,1몰,752원/10g,프로틴바/사무실간식(소포장)
13065884,켈로그 스페셜K 프로틴 밀바 초콜릿 땅콩버터 12개입 540g (해외),2개,76300,1몰,706원/10g,프로틴바/사무실간식(소포장)
13065764,켈로그 스페셜K 프로틴 밀바 스트로베리 12개입 540g (해외),2개,76300,1몰,706원/10g,프로틴바/사무실간식(소포장)
29109035,크라운제과 키커바 녹차 30gX15개 1통,,11280,3몰,,초코바
29875919,마즈(MARS) 트윅스 탑 210g,1,17300,1몰,5개,초코바/210g/표시기준분량: 21g/열량: 105kcal/탄수화물: 13g/당류: 8g/단백질: 1g/지방: 5g/포화지방: 2.9g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 65mg
46235258,마즈(MARS) 트윅스 탑 210g,2,10290,1몰,2개,초코바/210g/표시기준분량: 21g/열량: 105kcal/탄수화물: 13g/당류: 8g/단백질: 1g/지방: 5g/포화지방: 2.9g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 65mg
29026223,켈로그 프로틴 그래놀라바 상큼한 사과맛 30g,24개,135030,1몰,"1,875원/10g","에너지바/30g/알레르기성분: 대두, 밀/
[영양정보] 표시기준분량: 30g/열량: 121kcal/탄수화물: 19g/당류: 8g/단백질: 6g/지방: 2.7g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 90mg"
29036405,디엠코스메틱 스포츠니스 50% 단백질 바 스트라치아텔라맛 45g,"1,071원/10g",4820,3몰,,프로틴바
59640260,프로틴바 그레인넛츠 40g,40개,49910,2몰,312원/10g,프로틴바/40g/표시기준분량: 40g/열량: 170kcal/탄수화물: 16g/당류: 4g/단백질: 15g/지방: 5g/포화지방: 3%/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 85mg
57288695,매일유업 킨더 초콜릿 미니 T20[4개],,16970,8몰,,초코바
30082097,대상웰라이프 마이밀 뉴프로틴바 21gx12개입 2박스,,23790,4몰,,에너지바
52061291,롯데웰푸드 가나 초코바 아몬드 43g 96개입,"15,386원/10g",66160,10몰,,초코바
30620315,멀티푸드 초코무초 땅콩버터맛 33g,1개,350,8몰,106원/10g,"초코바/33g/알레르기성분: 대두, 땅콩, 밀, 우유/
[영양정보] 표시기준분량: 33g/열량: 167kal/탄수화물: 24g/당류: 16g/단백질: 2g/지방: 7g/포화지방: 6g/트랜스지방: 0g/콜레스테롤: 1mg/나트륨: 115mg"
29019377,오리온 닥터유 닥터유 단백질바 주머니쏙 34g,12개,9900,7몰,243원/10g,"에너지바/34g/
[영양정보] 표시기준분량: 34g(1봉지)/열량: 173kcal/탄수화물: 15g/당류: 7g/단백질: 8g/지방: 9g/포화지방: 2.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
12719795,마즈(MARS) 트윅스 탑 10개입 210g,1,3180,9몰,1개,초코바
15698456,마즈(MARS) 트윅스 탑 10개입 210g,2,12380,3몰,3개,초코바
12719843,마즈(MARS) 트윅스 탑 10개입 210g,4개,16060,2몰,191원/10g,초코바
29005301,오리온 닥터유 닥터유 단백질바 한입쏙 10g,38개,9900,8몰,261원/10g,"에너지바/10g/
[영양정보] 표시기준분량: 100g/열량: 506kcal/탄수화물: 43g/당류: 20g/단백질: 25g/지방: 26g/포화지방: 8g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 210mg"
30042899,쿠팡 곰곰 레드베리 에너지바 500g 1개,,11380,2몰,,에너지바/25g/표시기준분량: 25g(1개)/열량: 105kcal/탄수화물: 18g/당류: 7.1g/단백질: 1.6g/지방: 3.0g/포화지방: 1.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 37mg
12497168,마즈(MARS) 트윅스 미니스 1.1kg,1개,27900,2몰,254원/10g,초코바/사무실간식(소포장)
12382445,머슬팜 컴뱃 크런치 프로틴바 초콜릿 칩 쿠키 도우 12개입 756g,1개,66400,1몰,878원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 63g당 열량: 210kcal/나트륨 : 159mg/탄수화물: 25g/당류: 5g/지방: 7g/트랜스지방: 0g/포화지방: 4g/콜레스테롤: 17mg/단백질 : 20g"
12382373,머슬팜 컴뱃 크런치 프로틴바 카라멜 캔디 12개입 876g,1개,83300,1몰,951원/10g,프로틴바/사무실간식(소포장)
63018446,마즈(MARS) 스니커즈 땅콩 51gx12개 초코바,,18290,1몰,,초코바
12377942,머슬팜 컴뱃 크런치 프로틴바 시나몬 트위스트 12개입 756g,1개,55440,2몰,733원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 63g당 열량: 210kcal/나트륨 : 460mg/탄수화물:28g/당류: 5g/지방: 7g/트랜스지방: 0g/포화지방: 1g/콜레스테롤: 17mg/단백질 : 20g"
12377837,머슬팜 컴뱃 크런치 프로틴바 초콜릿 케이크 12개입 756g,1개,83300,1몰,"1,102원/10g","프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 63g당 열량: 210kcal/나트륨 : 159mg/탄수화물: 25g/당류: 5g/지방: 7g/트랜스지방: 0g/포화지방: 4g/콜레스테롤: 17mg/단백질 : 20g"
12376427,머슬팜 컴뱃 크런치 프로틴바 초콜릿 피넛버터 12개입 756g,1개,63100,2몰,835원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 63g당 열량: 210kcal/나트륨 : 160mg/탄수화물: 25g/당류: 5g/지방: 7g/트랜스지방: 0g/포화지방: 4g/콜레스테롤: 18mg/단백질 : 20g"
12292673,해태제과 자유시간 크리스피 27g,12개,10900,3몰,336원/10g,초코바
12187367,MARSSNACKFOOD 버라이어티 미니스 1.11kg,1개,19350,2몰,174원/10g,초코바/사무실간식(소포장)
67821263,제너럴밀스 네이처밸리 로스티드 아몬드 5개입 210g,1개,6100,1몰,290원/10g,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
67821023,제너럴밀스 네이처밸리 캐네디언 메이플시럽 5개입 210g,1개,6100,1몰,290원/10g,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
33468305,자연공유 단백한 공유 단백질바 17g,15개,13900,1몰,545원/10g,프로틴바/프로틴바/[영양정보]/1회 제공량 17g당 열량:89kcal/나트륨:72mg/탄수화물:6g/당류:1g/지방:5g/트랜스지방:0g/포화지방:4g/콜레스테롤:1mg/단백질:6g
12076574,엄마사랑 단백질 영양바 22개입 550g,1,18990,1몰,1개,프로틴바/사무실간식(소포장)/1회 제공량 25g당 열량: 115kcal/나트륨: 50mg/탄수화물: 15g/당류: 9g/지방: 4.1g/트랜스지방: 0g/포화지방: 1g/콜레스테롤: 0mg/단백질: 4g
28238696,엄마사랑 단백질 영양바 22개입 550g,2,79900,1몰,4개,프로틴바/사무실간식(소포장)/1회 제공량 25g당 열량: 115kcal/나트륨: 50mg/탄수화물: 15g/당류: 9g/지방: 4.1g/트랜스지방: 0g/포화지방: 1g/콜레스테롤: 0mg/단백질: 4g
12080969,오리온 마켓오 오! 그래놀라바 카카오&유산균볼 미니 25개입 312g,1,15900,1몰,1개,"에너지바/그래놀라/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 455kcal/나트륨: 170mg/탄수화물: 67g/당류: 23g/지방: 17g/트랜스지방: 0g/포화지방: 6g/콜레스테롤: 0mg/단백질: 6g/칼슘: 105mg"
15973508,오리온 마켓오 오! 그래놀라바 카카오&유산균볼 미니 25개입 312g,2,25100,1몰,3개,"에너지바/그래놀라/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 455kcal/나트륨: 170mg/탄수화물: 67g/당류: 23g/지방: 17g/트랜스지방: 0g/포화지방: 6g/콜레스테롤: 0mg/단백질: 6g/칼슘: 105mg"
12138986,명인조청 강정바 25개입 375g,1,18110,1몰,1개,에너지바/사무실간식(소포장)/1회 제공량 15g당 열량: 59.5kcal/나트륨: 0mg/탄수화물: 11g/당류: 3g/지방: 0.8g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 2g
12139025,명인조청 강정바 25개입 375g,2,40860,1몰,3개,에너지바/사무실간식(소포장)/1회 제공량 15g당 열량: 59.5kcal/나트륨: 0mg/탄수화물: 11g/당류: 3g/지방: 0.8g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 2g
12081581,제너럴밀스 네이처밸리 애플 크런치 5개입 210g,1,11680,1몰,2개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 42g당 열량: 190kcal/나트륨: 131mg/탄수화물: 29.9g/당류: 12.4g/지방: 7g/트랜스지방: 0g/포화지방: 1.2g/콜레스테롤: 0mg/단백질: 3.2g"
12081593,제너럴밀스 네이처밸리 애플 크런치 5개입 210g,2,17640,1몰,3개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 42g당 열량: 190kcal/나트륨: 131mg/탄수화물: 29.9g/당류: 12.4g/지방: 7g/트랜스지방: 0g/포화지방: 1.2g/콜레스테롤: 0mg/단백질: 3.2g"
12081596,제너럴밀스 네이처밸리 애플 크런치 5개입 210g,5개,29320,1몰,279원/10g,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 42g당 열량: 190kcal/나트륨: 131mg/탄수화물: 29.9g/당류: 12.4g/지방: 7g/트랜스지방: 0g/포화지방: 1.2g/콜레스테롤: 0mg/단백질: 3.2g"
12077315,조청명인이 만든 하루든든 견과바 20개입 500g,1개,23310,1몰,466원/10g,에너지바/사무실간식(소포장)/1회 제공량 25g당 열량: 104kcal/나트륨: 5mg/탄수화물: 17g/당류: 6g/지방: 2.9g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 2g
44310824,오리온 닥터유 에너지바 미니 330g 32봉입 x3개 330g 3개,,21780,1몰,,초코바
29112269,오리온 닥터유 에너지바+단백질바+핫브레이크 미니 3개,,26010,1몰,,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
44311448,프로틴어스 난백 프로틴 밀크바 45g,10개,16800,4몰,,초코바
30024065,엄마사랑 프리바이오틱스 영양바 25g 22개,309원/10g,16990,1몰,,에너지바
29138084,씨알푸드 씨알로 꿀 오란다바 12개입,,7900,9몰,,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
11649491,이마트 피코크 너트바 트리플G 6개입 210g,1,5630,5몰,1개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 35g당 열량: 190kcal/나트륨: 35mg/탄수화물: 13g/당류: 8g/지방: 13g/트랜스지방: 0g/포화지방: 1.5g/콜레스테롤: 0mg/단백질: 6g"
16881668,이마트 피코크 너트바 트리플G 6개입 210g,2,37980,1몰,4개,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 35g당 열량: 190kcal/나트륨: 35mg/탄수화물: 13g/당류: 8g/지방: 13g/트랜스지방: 0g/포화지방: 1.5g/콜레스테롤: 0mg/단백질: 6g"
11760296,대상웰라이프 마이밀 뉴프로틴바 12개입 252g,1,9600,13몰,1개,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 21g당 열량: 107kcal/나트륨 : 40mg/탄수화물: 14g/당류: 7g/지방: 5g/트랜스지방: 0g/포화지방: 1.8g/콜레스테롤: 2mg미만/단백질 : 2.5g"
11760308,대상웰라이프 마이밀 뉴프로틴바 12개입 252g,2개,27920,1몰,554원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 21g당 열량: 107kcal/나트륨 : 40mg/탄수화물: 14g/당류: 7g/지방: 5g/트랜스지방: 0g/포화지방: 1.8g/콜레스테롤: 2mg미만/단백질 : 2.5g"
11760323,대상웰라이프 마이밀 뉴프로틴바 12개입 252g,2,31830,5몰,3개,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 21g당 열량: 107kcal/나트륨 : 40mg/탄수화물: 14g/당류: 7g/지방: 5g/트랜스지방: 0g/포화지방: 1.8g/콜레스테롤: 2mg미만/단백질 : 2.5g"
13042091,대상웰라이프 마이밀 뉴프로틴바 12개입 252g,4개,50950,1몰,505원/10g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 21g당 열량: 107kcal/나트륨 : 40mg/탄수화물: 14g/당류: 7g/지방: 5g/트랜스지방: 0g/포화지방: 1.8g/콜레스테롤: 2mg미만/단백질 : 2.5g"
11648795,이마트 피코크 베리라이트바 288g,1개,8980,2몰,312원/10g,"에너지바/
[영양정보] 1회 제공량 9g당 열량: 32.6kcal/나트륨: 14.49mg/탄수화물: 7.25g/당류: 1.63g/지방: 0.45g/트랜스지방: 0g/포화지방: 0.1g/콜레스테롤: 0mg/단백질: 0.38g"
11631065,코스트코 커클랜드 소프트앤츄이 그래놀라바 64개입 1.54kg,1,20780,55몰,1개,"에너지바/그래놀라/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 435kcal/탄수화물: 76g/당류: 31g/지방: 12g/트랜스지방: 0g/포화지방: 3.8g/콜레스테롤: 0mg/단백질: 6g/나트륨: 140mg"
