Name,Spec
매일유업 매일우유 오리지널 3.4%,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 125kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 7g/포화지방: 1.5g/트랜스지방: 0.5g미만/콜레스테롤: 20mg/나트륨: 100mg/칼슘: 200mg/유통기한: 제조 후 상온 10주"
매일유업 매일우유 오리지널 3.6%,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.6g/포화지방: 2.3g/트랜스지방: 0g/콜레스트롤 15mg/나트륨: 50mg/칼슘: 100mg"
매일유업 매일우유 오리지널 ESL,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0.5g/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 200mg"
매일유업 매일우유 저지방 1%,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방/
[영양정보] 1회 제공량 200ml당 열량: 80kcal/탄수화물: 9.6g/당류: 9g/단백질: 6g/지방: 2g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 95mg/칼슘: 200mg"
매일유업 매일우유 저지방 2%,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방/
[영양정보] 1회 제공량 200ml당 열량: 95kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 4g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 95mg/칼슘: 200mg"
매일유업 매일우유 추억의 자판기 우유맛 분말 스틱,
매일유업 매일우유 커피,"커피우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 140kcal/탄수화물: 20g/당류: 19g/단백질: 4.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 140mg"
매일유업 매일우유 커피맛+ 딸기맛,흰우유/포장형태: 팩/특징: 멸균우유
매일유업 멸균 딸기 초코 커피우유택1,
매일유업 멸균 소화가 잘되는 저지방 우유,
매일유업 멸균 우유 2종,흰우유/포장형태: 팩/특징: 멸균우유
매일유업 멸균 저지방 1프로우유,
매일유업 멸균우유딸기+초콜릿,
매일유업 멸균우유입,초코우유
매일유업 멸균우유 초코+딸기각총,
매일유업 멸균우유오리지날+ 멸균우유딸기,
매일유업 바나나는 원래 하얗다,"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 120kcal/탄수화물: 19g/당류: 19g/단백질: 4g/지방: 3.1g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바나나는원래하얗다+딸기우유총,
매일유업 상하목장 멸균우유,
매일유업 상하목장 무항생제인증 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.5g/포화지방: 2.8g/트랜스지방: 0.5g미만/콜레스테롤: 15mg/나트륨: 80mg/칼슘: 125mg"
매일유업 상하목장 바나나우유+ 코코아우유,
매일유업 상하목장 유기농 딸기우유,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 105kcal/탄수화물: 13g/당류: 13g/단백질: 3.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 18mg/나트륨: 60mg/칼슘: 115mg"
매일유업 상하목장 유기농 바나나우유,"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 13.5g/당류: 13.5g/단백질: 3.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 18mg/나트륨: 60mg/칼슘: 115mg"
매일유업 상하목장 유기농 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.5g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg"
매일유업 상하목장 유기농 우유 락토프리,"흰우유/포장형태: 팩/특징: 멸균우유, 유기농, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 107kcal"
매일유업 상하목장 유기농 우유 저지방,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 유기농/
[영양정보] 1회 제공량 200ml당 열량: 95kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 4g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 100mg/칼슘: 200mg"
매일유업 상하목장 유기농 저지방 우유,"흰우유/포장형태: 페트/특징: 저지방/
[영양정보] 1회 제공량 180ml당 열량: 85kcal/탄수화물: 8g/당류: 8g/단백질: 5g/지방: 3.4g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 180mg"
매일유업 상하목장 유기농 코코아우유,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 15g/당류: 14g/단백질: 3.8g/지방: 3.5g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 60mg/칼슘: 125mg"
매일유업 상하목장 유기농우유멸균우유 흰우유 바나나우유 딸기우유 코코아 아기우유 바나나+딸기,
매일유업 상하목장 유기농우유냉장,
매일유업 상하목장 유기농우유,
매일유업 상하목장 저온살균 무항생제인증 우유,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
매일유업 상하목장 저온살균 무항생제인증 우유 저지방,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 1.5g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 100mg"
매일유업 상하우유흰우유12+딸기4+바나나4+코코아4 총,
매일유업 소화가 잘되는 멸균우유_MC,
매일유업 소화가 잘되는 우유 국산 5곡 미숫가루 락토프리,"가공우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 17g/당류: 13g/단백질: 5g/지방: 3.9g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 160mg"
매일유업 소화가 잘되는 우유 국산 5곡 미숫가루 멸균+오리지널 멸균,
매일유업 소화가 잘되는 우유 단백질,"흰우유/포장형태: 팩/특징: 락토프리/
[영양정보] 1회 제공량 100ml당 열량: 55kcal"
매일유업 소화가 잘되는 우유 바나나 락토프리 우유,"바나나우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 145kcal/나트륨: 85mg/탄수화물: 20g/당류: 15g/지방: 7g/트랜스지방: 0g/포화지방: 3.2g/콜레스테롤: 20mg/단백질: 4g"
매일유업 소화가 잘되는 우유 오리지널 락토프리,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 110kcal/탄수화물: 6.2g/당류: 3.4g/단백질: 6.3g/지방: 6.9g/포화지방: 4.3g/트랜스지방: 0.5g미만/콜레스테롤: 25mg/나트륨: 75mg/칼슘: 430mg"
매일유업 소화가 잘되는 우유 오리지널 락토프리 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 105kcal/탄수화물: 5.8g/당류: 3.2g/단백질: 5.9g/지방: 6.5g/포화지방: 4g/트랜스지방: 0.5g/콜레스테롤: 20mg/나트륨: 70mg/칼슘: 400mg"
매일유업 소화가 잘되는 우유 저지방 락토프리,"흰우유/포장형태: 팩/특징: 저지방, 락토프리/
[영양정보] 1회 제공량 200ml당 열량: 75kcal/탄수화물: 6.2g/당류: 3.4g/단백질: 6.3g/지방: 3g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 75mg/칼슘: 430mg"
매일유업 소화가 잘되는 우유 저지방 락토프리 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 6g/지방: 3.8g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 70mg/칼슘: 360mg"
매일유업 소화가 잘되는 우유 초콜릿 락토프리 우유,"초코우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 150kcal/나트륨: 75mg/탄수화물: 21g/당류: 16g/지방: 5.1g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 20mg/단백질: 5g"
매일유업 소화가잘되는우유 락토프리 미숫가루12+오리지널12,
매일유업 소화가잘되는우유 락토프리 미숫가루12+저지방12,
매일유업 소화가잘되는우유 락토프리 미숫가루12+초콜릿12,
매일유업 소화가잘되는우유 오리지널 저지방락토프리,
매일유업 우유속에 딸기과즙,"딸기우유/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 120kcal/탄수화물: 17.5g/당류: 15g/단백질: 4.5g/지방: 3.7g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 100mg/칼슘: 155mg"
매일유업 우유속에 코코아,"초코우유/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 250kcal/탄수화물: 36g/당류: 32g/단백질: 8g/지방: 8.2g/포화지방: 5.4g/트랜스지방: 0.5g/콜레스테롤: 25mg/나트륨: 130mg/칼슘: 240mg"
매일유업 우유속에 코코아 락토프리,초코우유/포장형태: 테트라팩/특징: 락토프리/300ml
매일유업 유기농 멸균 우유혼합 딸기12+바나나12,
매일유업 유기농 우유,포장형태: 팩
매일유업 저지방 1% 후레쉬팩,"흰우유/포장형태: 팩/
[영양정보]"
매일유업 저지방 2% 멸균우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보]"
매일유업 저지방 2% 후레쉬팩 우유,"흰우유/포장형태: 팩/
[영양정보]"
매일유업 초코우유,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 22g/당류: 21g/단백질: 5g/지방: 2.6g/포화지방: 1.6g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 65mg/칼슘: 145mg"
매일유업 추억의 자판기 우유맛 분말스틱 10T,흰우유/포장형태: 스틱/총량: 10T/1T당 20g
매일유업 커피속에 모카치노,"커피우유/포장형태: 팩/
[영양정보] 1회 제공량 300ml당 열량: 205kcal/탄수화물: 30g/당류: 30g/단백질: 6g/지방: 6.9g/포화지방: 5.2g/트랜스지방: 0.5g/콜레스테롤: 25mg/나트륨:160mg"
매일유업 허쉬 초콜릿 드링크,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 160kcal/탄수화물: 29g/당류: 28g/단백질: 6g/지방: 2.1g/포화지방: 0.5g/트랜스지방: 1g/콜레스테롤: 3mg/나트륨: 105mg/칼슘: 150mg"
매일유업 허쉬 초콜릿 드링크 오리지널,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 235ml당 열량: 160kcal/탄수화물: 29g/당류: 28g/단백질: 6g/지방: 2.1g/포화지방: 0.5g/트랜스지방: 1g/콜레스테롤: 3mg/나트륨: 100mg/칼슘: 180mg"
매일유업 허쉬 초콜릿 드링크 쿠키앤크림,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 235ml당 열량: 170kcal/탄수화물: 28g/당류: 27g/단백질: 6g/지방: 3.7g/포화지방: 1.3g/트랜스지방: 1.2g/콜레스테롤: 5mg/나트륨: 150mg/칼슘: 164mg"
매일유업 허쉬초콜릿 드링크우유초코우유,
믈레코비타 H-Vollmilch 3.5% 멸균우유,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/1L"
믈레코비타 갓 밀크 1.5% 저지방 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입/1L"
믈레코비타 갓밀크 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 수입"
믈레코비타 롱라이프 3.5%,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/
[영양정보] 1회 제공량 100ml당 열량: 63kcal"
믈레코비타 리솔라 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 100ml당 열량: 63kcal"
믈레코비타 믈레코 1.5% 저지방우유멸균,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입/1L"
믈레코비타 믈레코 3.5% NON-GMO UHT,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/1L"
믈레코비타 밀크 시크릿 우유 1.5%,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입"
믈레코비타 밀크 시크릿 우유 3.5%,"흰우유/포장형태: 팩/특징: 멸균우유, 수입"
믈레코비타 수입 멸균우유 폴란드 동물복지 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입/1L"
믈레코비타 아이러브밀크 1.5%,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입"
믈레코비타 아이러브밀크 3.5%,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/1회 제공량 100ml당 열량: 63kcal/탄수화물: 4.7g/당류: 4.7g/단백질: 3.2g/지방: 3.5g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 8.1mg/나트륨: 40mg/칼슘: 105mg"
믈레코비타 폴란드 수입멸균우유 트부이쿠백유지방 3.2% 멸균우유,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/1L"
믈레코비타 폴란드 저지방 1.5 갓밀크 밀크 멸균우유,"흰우유/특징: 멸균우유, 수입"
밀타운 밀키요 시그니처 우유,"흰우유/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 75kcal"
배스킨라빈스 T 아이스크림맛 멸균우유골라담기 총,
배스킨라빈스 멸균우유4종골라담기,
배스킨라빈스 민트 초코 우유,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 162kcal/탄수화물: 24g/당류: 21g/단백질: 3g/지방: 6g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 14mg/나트륨: 113mg"
배스킨라빈스 베리베리 스트로베리 우유,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 173kcal/탄수화물: 29g/당류: 25g/단백질: 3g/지방: 5g/포화지방: 2.1g/트랜스지방: 0g/콜레스테롤: 14mg/나트륨: 100mg"
배스킨라빈스 이상한 나라의 솜사탕 우유,"가공우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 162kcal/탄수화물: 26g/당류: 25g/단백질: 4g/지방: 4.6g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 17mg/나트륨: 90mg"
배스킨라빈스 쿠키앤크림 우유,"가공우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 177kcal/탄수화물: 31g/당류: 26g/단백질: 3g/지방: 4.6g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 13mg/나트륨: 114mg"
백미당 유기농 우유,"흰우유/포장형태: 팩/특징: 유기농/
[영양정보] 1회 제공량 200ml당 열량: 130kcal"
범산목장 오메가 밸런스 우유,
부산우유 NC DINOS 1A 우유,
부산우유 더담다 고칼슘,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 70kcal"
부산우유 더담다 저지방 우유,"흰우유/포장형태: 페트/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 45kcal"
부산우유 바나나가득,"바나나우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 150kcal"
부산우유 부산 현미우유,"현미우유/포장형태: 팩/
[영양정보]"
부산우유 부산우유 초코가득,초코우유/마시는 요구르트
부산우유 정일품 강화우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 70kcal"
비락 멸균 올바른 무항생제 우유,
비락 멸균 올바른클래식우유,포장형태: 팩
비락 모닝 후레쉬 우유,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 70kcal"
비락 밀크 2U 클래식,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 70kcal"
비락 올바른 우유,"흰우유/포장형태: 파우치/특징: 멸균우유/
[영양정보] 1회 제공량 180ml당 열량: 125kcal/탄수화물: 9g/당류: 8g/단백질: 6g/지방: 7g/포화지방: 4.0g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 70mg"
비락 탈지농축우유,전지·탈지분유/포장형태: 파우치
빙그레바나나우유+딸기우유합계무료아이스박스,
빙그레 mini 우유 2종바나나우유 딸기우유,
빙그레 고구마맛 우유,"가공우유/포장형태: 페트/
[영양정보] 1회 제공량 240ml당 열량: 195kcal"
빙그레 단지우유바나나맛+딸기맛단지우유,
빙그레 단지우유/딸기/바나나/메로나/라이트,
빙그레 단지우유 바나나맛+딸기맛총바나나맛+딸기맛총,
빙그레 단지우유3종바나나+딸기+메로나아이스박스 무료,
빙그레 딸기맛 우유,"딸기우유/포장형태: 페트/
[영양정보] 1회 제공량 240ml당 열량: 110kcal/탄수화물: 17g/당류: 15g/단백질: 3g/지방: 3g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 60mg/칼슘: 110mg"
빙그레 딸기맛 우유 미니,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 120ml당 열량: 95kcal/탄수화물: 12g/당류: 11g/단백질: 3.3g/지방: 3.8g/포화지방: 2.4g/트랜스지방: 0g/콜레스테롤: 13mg/나트륨: 38mg"
빙그레 딸기맛우유입 아이스박스 포장 단지우유 편의점우유,
빙그레 딸기맛우유+메로나맛우유아이스박스포장,
빙그레 딸기타임,"딸기우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 115kcal/탄수화물: 21g/당류: 18g/단백질: 3.2g/지방: 2g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 7mg미만/나트륨: 75mg"
빙그레 메로나맛 우유,"가공우유/포장형태: 페트/
[영양정보] 1회 제공량 240ml당 열량: 195kcal"
빙그레 바나나맛 딸기맛 mini우유+골라담기,
빙그레 바나나맛 라이트 우유 240m x+바나나우유,바나나우유/포장형태: 페트
빙그레 바나나맛 라이트 우유,"바나나우유/포장형태: 페트/
[영양정보] 1회 제공량 240ml당 열량: 155kcal/탄수화물: 23g/당류: 23g/단백질: 7g/지방: 4g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 110mg"
빙그레 바나나맛 우유+ 딸기맛 우유아이스박스 포장 단지우유,
빙그레 바나나맛 우유,"바나나우유/포장형태: 페트/
[영양정보] 1회 제공량 240ml당 열량: 195kcal/탄수화물: 26g/당류: 26g/단백질: 7g/지방: 7g/포화지방: 4.5g/트랜스지방: 0g/콜레스테롤: 25mg/나트륨: 110mg"
빙그레 바나나맛 우유+딸기맛 우유,포장형태: 페트
빙그레 바나나맛 우유 mini+딸기맛 우유 mini,
빙그레 바나나맛 우유 미니,"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 120ml당 열량:109kcal/탄수화물:13g/당류: 12g/단백질: 3.5g/지방: 4.8g/포화지방: 3.3g/트랜스지방: 0g/콜레스테롤: 17mg/나트륨: 56mg"
빙그레 바나나맛 우유 미니+드라이버커버딸기 바나나 바나나맛 미니+드라이버 커버 딸기,
빙그레 바나나맛 우유 스페셜,바나나우유/포장형태: 페트/구성: 바나나맛 우유 240ml x 3개+딸기맛 우유 240ml x 3개
빙그레 바나나우유+ 메로나우유합계아이스박스무료,
빙그레 초코타임,"초코우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 153kcal/탄수화물: 26g/당류: 19g/단백질: 2g/지방: 4g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 110mg"
빙그레 하얀우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 132kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 8g/트랜스지방: 0g/콜레스테롤: 30mg/나트륨: 110mg/칼슘: 200mg"
서울에프엔비 뽀로로 어린이 멸균 초코우유,
서울에프엔비 뽀로로 어린이 멸균 흰우유,
서울에프엔비 뽀로로가 좋아하는 바나나우유,
서울에프엔비 뽀로로가 좋아하는 튼튼우유,"우유/흰우유/포장형태:팩/특징:멸균우유,유아,어린이용/[영양정보]/1회 제공량 140ml당 열량:90kcal/탄수화물:7g/당류:7g/단백질:5g/지방:4.9g/포화지방:2.3g/트랜스지방:0/콜레스테롤:16mg/나트륨:80mg/비타민D:1.5㎍"
서울에프엔비 설빙 밀크 연유라떼,"가공우유/포장형태: 컵/
[영양정보] 1회 제공량 250ml당 열량: 220kcal/탄수화물: 31g/당류: 26g/단백질: 6g/지방: 8g/포화지방: 3.2g/트랜스지방: 0g/콜레스테롤: 9mg/나트륨: 95mg"
서울에프엔비 어른우유 검은콩 미숫가루,"가공우유/포장형태: 페트/
[영양정보] 1회 제공량 250ml당 열량: 230kcal/탄수화물: 33g/당류: 24g/단백질: 7g/지방: 7.5g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 85mg"
서울에프엔비 어른우유 흑임자,"가공우유/포장형태: 페트/
[영양정보] 1회 제공량 250ml당 열량: 196kcal"
서울우유 365 1등급우유,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
서울우유 A2 플러스 우유,포장형태: 페트/710ml
서울우유 건강세트 흑임자우유x4귀리우유x4 한박스 지방연소식품 귀리 다이어트,
서울우유 검은콩 블랙라벨 우유,"가공우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 75kcal/탄수화물: 10g/당류: 8g/단백질: 2g/지방: 3.1g/포화지방: 1.4g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 60mg"
서울우유 골든 저지밀크,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 80kcal/탄수화물: 5g/당류: 5g/단백질: 3.8g/지방: 4.8g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 50mg/칼슘: 140mg"
서울우유 과즙풍부 딸기우유,
서울우유 귀리 우유,
서울우유 귀리 우유세트,
서울우유 귀리우유,"가공우유/포장형태: 팩/
[영양정보] 총 내용량 190ml당 열량: 125kcal"
서울우유 귀리우유 190nl,
서울우유 그린라벨 나 100%,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
서울우유 나 100%,흰우유/포장형태: 페트
서울우유 나 100% 목장의 신선함이 살아있는 우유 저지방,흰우유/포장형태: 페트/특징: 저지방
서울우유 나 100% 저지방,"흰우유/포장형태: 페트/특징: 저지방/
[영양정보] 1회 제공량 200ml당 열량: 80kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 2g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 100mg/칼슘: 200mg"
서울우유 나100% 우유,
서울우유 나100우유,
서울우유 내 속이 편안한 우유,"흰우유/포장형태: 팩/특징: 락토프리/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 3.5g/단백질: 3g/지방: 4g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 50mg/칼슘: 100mg"
서울우유 딸기 꿀딴지,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 180ml당 열량: 145kcal/탄수화물: 22g/당류: 19g/단백질: 4g/지방: 4.7g/포화지방: 3.2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 70mg/칼슘: 215mg"
서울우유 딸기 우유,"딸기우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 21g/당류: 20g/단백질: 5g/지방: 3g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 80mg"
서울우유 딸기우유,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 120kcal/탄수화물: 19g/당류: 18g/단백질: 5g/지방: 3.1g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 75mg"
서울우유 딸기우유 선물세트,"딸기우유/포장형태: 테트라팩/특징: 멸균우유/구성: 딸기멸균우유 200ml x 12개, 딸기우유 레트로컵/200ml"
서울우유 딸기우유 선물세트 딸기우유+레트로유리컵 + 포켓몬빵,
서울우유 마이밀크,흰우유/포장형태: 페트/2.4L
서울우유 맛 원컵추억의 달콤한 흰 우유맛,
서울우유 멸균딸기우유,
서울우유 멸균우유 딸기+초코,
서울우유 목장신선 저지방 우유,
서울우유 목장의 신선함이 살아있는 우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 100mg/칼슘: 200mg"
서울우유 밀크랩 고단백 저지방 우유,"흰우유/포장형태: 페트/
[영양정보]"
서울우유 밀크랩 고단백저지방,흰우유/포장형태: 팩/특징: 저지방
서울우유 바나나우유,"바나나우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 20g/당류: 16.9g/단백질: 3.6g/지방: 4.8g/포화지방: 3.2g/트랜스지방: 0g/콜레스트롤: 14mg/나트륨: 100mg/식이섬유: 2.5g/칼슘: 140mg"
서울우유 뼈에 쏙쏙 고칼슘우유,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 70kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 4g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 225mg"
서울우유 삼각커피우유,
서울우유 서울우유 서울 목장신선요구르트딸기,포장형태: 페트
서울우유 서울저지방우유,
서울우유 속편한 우유 저지방,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 50kcal/탄수화물: 4.5g/당류: 4.5g/단백질: 3g/지방: 2g/포화지방: 1.3g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 100mg"
서울우유 속편한 우유 플러스 저지방,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 105kcal/탄수화물: 11g/당류: 8.6g/단백질: 6g/지방: 3.6g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 13mg/나트륨: 95mg/칼슘: 230mg/식이섬유: 2.1g/비타민D3: 5㎍/아연: 1.4mg"
서울우유 속편한우유 저지방유당분해 락토프리우유,
서울우유 앙팡우유,
서울우유 유기농 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 120ml당 열량: 80kcal"
서울우유 유기농우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
서울우유 유기농우유 딸기,포장형태: 팩/120ml
서울우유 유기농우유 초코,초코우유/포장형태: 팩/특징: 멸균우유
